_id,name,cuisines,address,priceRange,timeOpen,average_score,classification,latitude,longitude,image
67b8aaed1b0ceed0e5ffefa0,Bánh Mì Phố - Hàng Bài,Món Việt,"39A Hàng Bài, P. Hàng Bài, Quận Hoàn Kiếm, Hà Nội",25.000đ - 50.000đ,06:30 - 23:00,7.386346153846153,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh6dfiotrrv96@resize_ss576x330
67b8aaed1b0ceed0e5fff003,Mỳ cay Itada - Nguyễn Văn Cừ,Món Hàn,"287 Nguyễn Văn Cừ, P. An Hòa, Quận Ninh Kiều, Cần Thơ",20.000đ - 50.000đ,08:00 - 23:00,7.382348901098901,Positive,10.048990495150198,105.7708016993281,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbn8upj8o2hbd@resize_ss576x330
67b8aaed1b0ceed0e5ffee8c,Văn Miếu - Cà Phê & Nước Ép Trái Cây,Món Việt,"59C Quốc Tử Giám, P. Văn Chương, Quận Đống Đa, Hà Nội",15.000đ - 50.000đ,08:00 - 22:00,7.38,Positive,21.02611235,105.8378433,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw96g6i76lln24@resize_ss576x330
67b8aaed1b0ceed0e5ffeeb5,Domino's Pizza - AEON Mall Long Biên,Mỹ,"27 Cổ Linh, Quận Long Biên, Hà Nội",49.000đ - 199.000đ,10:00 - 22:00,7.38,Positive,21.02712305,105.89995856946659,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lz61dszlekyp1f@resize_ss576x330
67b8aaed1b0ceed0e5ffedf0,Sushidokoro Yutaka - Ẩm Thực Nhật Bản,Món Nhật,"95 Xuân Diệu, P. Quảng An, Quận Tây Hồ, Hà Nội",100.000đ - 275.000đ,11:00 - 14:00 | 17:00 - 22:30,7.38,Positive,21.065749537034673,105.82713972469351,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8h8i1n844bda@resize_ss576x330
67b8aaec1b0ceed0e5ffedcf,Bánh Đúc Nóng - Trung Tự,Hà Nội,"103 B5 Trung Tự (Ngõ 46C Phạm Ngọc Thạch), Quận Đống Đa, Hà Nội",15.000đ - 33.000đ,15:00 - 19:00,7.36,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m0jsiykgby7ha0@resize_ss576x330
67b8aaec1b0ceed0e5ffedc3,Bếp Nhà Vịt - Đồ Ăn Hàn Quốc,Món Hàn,"5 Ngõ 140/30/6 Đông Thiên, P. Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",25.000đ - 60.000đ,10:00 - 17:00,7.36,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu7bayohww4fd@resize_ss576x330
67b8aaed1b0ceed0e5ffef99,Mầm Xanh - Ẩm Thực Chay,Món Việt,"46 Nguyễn Gia Trí, P. 25, Quận Bình Thạnh, TP. HCM",20.000đ - 30.000đ,07:00 - 15:00 | 16:00 - 21:00,7.36,Positive,10.808241505773166,106.71654915482831,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstxsg8ykczo27@resize_ss576x330
67b8aaed1b0ceed0e5fff0b4,Min’s Estate - Bánh Bông Lan Đài Loan Le Castella,Món Việt,"151A Bạch Đằng, P. 2, Quận Tân Bình, TP. HCM",39.000đ - 149.000đ,08:30 - 21:00,7.352692307692308,Positive,10.81791305,106.6740004,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8kkuh5cs7ta6@resize_ss576x330
67b8aaed1b0ceed0e5ffeed6,Koh Yam - Thai Kitchen & Dessert - Giảng Võ,Món Thái,"122K1 Giảng Võ, Quận Đống Đa, Hà Nội",30.000đ - 150.000đ,09:00 - 22:30,7.34,Positive,21.030585371586927,105.8287316508725,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwany06nlckbaf@resize_ss576x330
67b8aaed1b0ceed0e5ffeebf,Bếp Nhà Bun - Chân Gà Sả Ớt Online - Trường Chinh,Món Việt,"20 Ngõ 592 Trường Chinh, P. Khương Thượng, Quận Đống Đa, Hà Nội",90.000đ - 90.000đ,09:00 - 23:00,7.34,Positive,21.003457820085913,105.82248143190286,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbxgsq3auah15@resize_ss576x330
67b8aaed1b0ceed0e5ffef22,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Vincom Center",Ý,"4th Floor, 402 Vincom Center, Quận Long Biên, Hà Nội",150.000đ - 330.000đ,10:00 - 22:00,7.34,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lyonbcqvy7gt01@resize_ss576x330
67b8aaed1b0ceed0e5ffefc4,Hotpot Story - Lotte Mart Vũng Tàu,Món Á,"Tầng 1 TTTM Lotte Mart Vũng Tàu, Đường 3 Tháng 2, P. 8, Tp. Vũng Tàu, Vũng Tàu",149.000đ - 319.000đ,10:00 - 22:00,7.336648351648352,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdkazqxp5uha6@resize_ss576x330
67b8aaed1b0ceed0e5fff083,Quán Của Má - Nem Nướng & Đặc Sản Nha Trang - Nguyễn Thị Nhỏ,Nha Trang,"61 Nguyễn Thị Nhỏ, P. 9, Quận Tân Bình, TP. HCM",30.000đ - 45.000đ,10:00 - 20:00,7.336071428571428,Positive,10.770549797641959,106.65264884346782,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbgewzjmnyzba@resize_ss576x330
67b8aaed1b0ceed0e5fff027,Hoàng Hiếu - Các Món Gà,Món Việt,"222/3 Lâm Văn Bền, P. Tân Quy, Quận 7, TP. HCM",60.000đ - 330.000đ,10:00 - 23:00,7.33173076923077,Positive,10.741414446735895,106.71588958130602,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8blvae9a6z3f@resize_ss800x450
67b8aaed1b0ceed0e5fff0cf,Cơm Truyền Ký 2 - Trần Phú,Món Trung Hoa,"257A Trần Phú, P. 8, Quận 5, TP. HCM",30.000đ - 110.000đ,10:00 - 22:00,7.33,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9lsxv4vpazda@resize_ss576x330
67b8aaed1b0ceed0e5fff09c,Vina Chuối - Huỳnh Thúc Kháng,Món Việt,"25 Huỳnh Thúc Kháng, P. Bến Nghé, Quận 1, TP. HCM",8.000đ - 8.000đ,09:00 - 20:00,7.327307692307691,Positive,10.772777431243362,106.70251886799171,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdkbxdialspe5@resize_ss576x330
67b8aaed1b0ceed0e5fff08d,KOI Thé - Nguyễn Tri Phương,Singapore,"266 Nguyễn Tri Phương, Quận 10, TP. HCM",30.000đ - 70.000đ,09:00 - 22:00,7.325769230769231,Positive,10.764776842385382,106.66782930411176,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m4l3iah1r7g02d@resize_ss576x330
67b8aaed1b0ceed0e5ffeeab,Trà Sữa Feeling Tea - Tân Mai,Đài Loan,"128 Tân Mai, P. Tân Mai, Quận Hoàng Mai, Hà Nội",12.000đ - 30.000đ,07:00 - 23:00,7.32,Positive,20.983698851410136,105.851165650795,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgx67srqwnt41@resize_ss576x330
67b8aaed1b0ceed0e5ffee7b,Xôi Sắn - Ngô Sĩ Liên,Món Việt,"40 Ngô Sĩ Liên, P. Văn Miếu , Quận Đống Đa, Hà Nội",10.000đ - 25.000đ,15:00 - 18:00,7.32,Positive,21.027549802626748,105.83959639544007,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bmhe5vd978c@resize_ss800x450
67b8aaed1b0ceed0e5ffeebb,Lẩu Phan - Buffet Bò Úc - Láng Hạ,Món Việt,"16 Ngõ 59 Láng Hạ, Quận Đống Đa, Hà Nội",100.000đ - 150.000đ,10:00 - 22:00,7.32,Positive,21.024497207482046,105.81117793225873,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9n9sb38jbt90@resize_ss576x330
67b8aaed1b0ceed0e5fff011,Bún Mắm & Lẩu Mắm 444 - Đường B5,empty,"Đường B5, KDC Phú Thịnh, P. Long Bình Tân, Thành Phố Biên Hòa, Đồng Nai",45.000đ - 150.000đ,07:00 - 23:00,7.3076923076923075,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwccye2sdot595@resize_ss576x330
67b8aaed1b0ceed0e5fff01b,"Hàu Nướng Tý Nguyễn - Trạm xăng dầu Cầu Mới, Tín Nghĩa Petroleum",empty,"Kế Bên Trạm Xăng dầu Cầu Mới ( Xe Bán Hàng Dán Màu Vàng, Xanh ), Tín Nghĩa Petroleum, Nguyễn Văn Trị, P. Hoà Bình, Thành Phố Biên Hòa, Đồng Nai",Đang cập nhật,15:00 - 23:00,7.3076923076923075,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvbmjxqazkp1a@resize_ss576x330
67b8aaed1b0ceed0e5ffef75,Khoai Nướng & Ngô Luộc - Trần Bình,Món Việt,"9 Trần Bình, Quận Cầu Giấy, Hà Nội",5.000đ - 50.000đ,13:00 - 21:00,7.3,Positive,21.033225199999997,105.77780446392126,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdujnazzoij44@resize_ss576x330
67b8aaed1b0ceed0e5fff12a,Bún Bò Huế - Nguyễn Sinh Cung,Món Huế,"250 Nguyễn Sinh Cung, Tp. Huế, Huế",25.000đ - 30.000đ,06:30 - 21:00,7.3,Positive,16.483953093243894,107.5958826835451,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaqq3lwghy1dd@resize_ss576x330
67b8aaed1b0ceed0e5ffef44,YakiSaki - Vietnam Izakaya,Món Nhật,"4 Xóm Hạ Hồi, P. Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",50.000đ - 200.000đ,10:00 - 23:59,7.3,Positive,21.021406756100912,105.84718847942435,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwao329r65sr11@resize_ss576x330
67b8aaed1b0ceed0e5fff119,Chín - Bún Bò & Bún Thịt Nướng,Món Việt,"280 Nguyễn Sơn, Quận Tân Phú, TP. HCM",30.000đ - 45.000đ,07:00 - 11:00 | 16:00 - 20:00,7.285,Positive,10.783423337008445,106.6249012693497,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu5t7l48wxw91@resize_ss576x330
67b8aaed1b0ceed0e5fff073,Starbucks Coffee - Emart,"Mỹ, Món Âu","Emart, 366 Phan Văn Trị, P. 5, Quận Gò Vấp, TP. HCM",35.000đ - 100.000đ,08:00 - 22:04,7.281730769230769,Positive,10.8235839,106.6933156,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bn8cgfgt539@resize_ss800x450
67b8aaed1b0ceed0e5ffef9d,Phở 25 - Chi Nhánh Bình Tân,Món Việt,"40 - 41A Đường Số 4, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",10.000đ - 50.000đ,06:00 - 20:00,7.28,Positive,10.739335,106.6050922,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu4tzdq41xgd8@resize_ss576x330
67b8aaed1b0ceed0e5ffeea5,Cháo Trai - Trần Xuân Soạn,Món Việt,"26 Trần Xuân Soạn, Quận Hai Bà Trưng, Hà Nội",15.000đ - 28.000đ,11:00 - 13:00 | 15:00 - 20:30,7.28,Positive,21.0171688,105.8550764,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bm22kakeze3@resize_ss800x450
67b8aaed1b0ceed0e5ffee91,Chicken Bros - Quán Gà Rán Hàn Quốc,Món Hàn,"552 Minh Khai, Quận Hai Bà Trưng, Hà Nội",80.000đ - 270.000đ,09:00 - 23:00,7.28,Positive,20.9962306,105.857312,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwep1rt8yd3t73@resize_ss576x330
67b8aaed1b0ceed0e5ffeef1,Maru Korean - Tiệm Đồ Ăn Hàn Quốc & Trà Sữa - Trần Đại Nghĩa,empty,"133 Trần Đại Nghĩa, P. Bách Khoa, Quận Hai Bà Trưng, Hà Nội",20.000đ - 50.000đ,10:00 - 21:35,7.28,Positive,21.0020804,105.8450371,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwadw5hcpnfdc9@resize_ss576x330
67b8aaec1b0ceed0e5ffedce,Top Of Hanoi - Lotte Hotels & Resorts Hanoi,"Món Việt, Quốc tế","Tầng 67, Lotte Center, 54 Liễu Giai, Quận Ba Đình, Hà Nội",100.000đ - 300.000đ,17:00 - 23:00,7.28,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhc8ygxcgyj3b@resize_ss576x330
67b8aaed1b0ceed0e5fff0a8,Bánh Mì 362 - Trần Cao Vân,Món Việt,"25 Trần Cao Vân, P. Đa Kao, Quận 1, TP. HCM",20.000đ - 30.000đ,06:00 - 22:00,7.272360742705571,Positive,10.783816392155652,106.69705229451304,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbvstpws63f70@resize_ss576x330
67b8aaed1b0ceed0e5fff10a,Phá Lấu Bò - Bà Hạt,Món Việt,"533 Bà Hạt, Quận 10, TP. HCM",18.000đ - 40.000đ,16:00 - 22:00,7.266923076923076,Positive,10.764628050973219,106.6629525215929,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgrl96koyqj18@resize_ss576x330
67b8aaed1b0ceed0e5ffef30,Ốc Bự Hải Phòng - Chùa Láng,Món Việt,"Số 57 Ngõ 82 Chùa Láng, P. Láng Thượng, Quận Đống Đa, Hà Nội",20.000đ - 100.000đ,16:00 - 23:30,7.26,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv2qp4posrd1a@resize_ss576x330
67b8aaed1b0ceed0e5ffee95,"Botanica - Salad, Steak & Pasta - Giảng Võ",Pháp,"116 D4 Giảng Võ, P. Giảng Võ, Quận Ba Đình, Hà Nội",40.000đ - 72.000đ,10:00 - 21:30,7.26,Positive,21.0263544,105.8216239,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bly345w4b09@resize_ss800x450
67b8aaed1b0ceed0e5ffef4a,Cơm Gà Hội An De Faifo - Triệu Việt Vương,Món Việt,"98 Triệu Việt Vương, P. Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",40.000đ - 490.000đ,07:00 - 21:30,7.26,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwd3ricae9jvbe@resize_ss576x330
67b8aaed1b0ceed0e5fff172,Bún Xì Dầu - Quách Văn Tuấn,Món Việt,"3 Quách Văn Tuấn, P. 12, Quận Tân Bình, TP. HCM",25.000đ - 30.000đ,empty,7.26,Positive,10.799792697556017,106.652478809282,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu02erwtscke7@resize_ss576x330
67b8aaed1b0ceed0e5ffef47,Cơm Một Ngày Mới,Món Việt,"72 Mã Mây, Quận Hoàn Kiếm, Hà Nội",20.000đ - 110.000đ,10:30 - 21:30,7.26,Positive,21.0347641,105.8533681,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstq98zdx8781c@resize_ss576x330
67b8aaed1b0ceed0e5fff07e,Cơm 42,Món Việt,"42 Cô Bắc, Quận 1, TP. HCM",20.000đ - 55.000đ,10:00 - 19:00,7.25375,Positive,10.762839998005614,106.69236158570018,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbd37mhuy8r3c@resize_ss576x330
67b8aaed1b0ceed0e5fff0bf,Gà Nướng Muối Ớt - 31 Nguyễn Thượng Hiền,Món Việt,"31 Nguyễn Thượng Hiền, Quận 3, TP. HCM",149.000đ - 149.000đ,08:00 - 22:00,7.253461538461538,Positive,10.77064969841473,106.68625484912809,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9f1efcyqcbf0@resize_ss576x330
67b8aaed1b0ceed0e5ffefee,GoGi House - Quán Nướng Hàn Quốc - AEON Mall Bình Dương,Món Hàn,"S5 Tầng 2 AEON Mall Bình Dương, 1 Đại Lộ Bình Dương, KP. Bình Giao, P. Thuận Giao, Thị Xã Thuận An, Bình Dương",100.000đ - 300.000đ,10:00 - 22:00,7.245192307692308,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwau4gl6axndad@resize_ss576x330
67b8aaed1b0ceed0e5fff0d0,Cơm Chiên Da Gà & Xôi Gà,Món Việt,"23 Lô O (Đối Diện Cổng Chính Trường Nguyễn Huệ, Đường Hoàng Diệu), P. 8, Quận 4, TP. HCM",10.000đ - 15.000đ,10:00 - 13:00 | 16:00 - 20:00,7.241923076923078,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi39i2u4wd563@resize_ss576x330
67b8aaed1b0ceed0e5fff151,Gánh Bún Bò Mệ Kéo,Món Huế,"20 Bạch Đằng, Tp. Huế, Huế",25.000đ - 60.000đ,06:00 - 10:00,7.240242914979757,Positive,16.48792116196244,107.58013466123958,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaiv894ixnd02@resize_ss576x330
67b8aaed1b0ceed0e5ffee78,Đức Long - Doner Kebab - Lương Ngọc Quyến,Thổ Nhĩ Kỳ,"5H Lương Ngọc Quyến, Quận Hoàn Kiếm, Hà Nội",15.000đ - 30.000đ,10:00 - 23:30,7.24,Positive,21.034856400000002,105.85327365,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bmmpc3ly373@resize_ss800x450
67b8aaed1b0ceed0e5ffee2c,Phở Tíu - Chợ Đồng Xuân,Món Việt,"Ngõ Chợ Đồng Xuân, Hàng Chiếu, P. Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",25.000đ - 30.000đ,07:00 - 17:00,7.24,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi3p0jwrc2jaa@resize_ss576x330
67b8aaec1b0ceed0e5ffedd6,Chân Gà Hấp Sả Ớt Mắt To,Món Việt,"23 - 24 Lương Ngọc Quyến, Quận Hoàn Kiếm, Hà Nội",10.000đ - 200.000đ,10:30 - 22:30,7.24,Positive,21.034856400000002,105.85327365,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsts5weva8ih68@resize_ss576x330
67b8aaed1b0ceed0e5ffee69,Phở 10 Lý Quốc Sư - Trần Cung,Hà Nội,"40 Trần Cung, P. Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",30.000đ - 55.000đ,07:00 - 21:30,7.24,Positive,21.056039870469487,105.78729389366534,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaum9vltbrv86@resize_ss576x330
67b8aaed1b0ceed0e5ffef41,Hoàng Mập - Mì Vằn Thắn & Sủi Cảo,Món Việt,"107E2 Thái Thịnh, Quận Đống Đa, Hà Nội",20.000đ - 33.000đ,06:30 - 22:30,7.24,Positive,21.0120086,105.81720279999999,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstr80h8js1w4e@resize_ss576x330
67b8aaed1b0ceed0e5ffedf8,Nama Sushi - Vũ Phạm Hàm,Món Nhật,"42 Vũ Phạm Hàm, Quận Cầu Giấy, Hà Nội",50.000đ - 500.000đ,10:00 - 13:00 | 17:00 - 21:00,7.24,Positive,21.015611757271508,105.79750843939736,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw7pk5fwl0ija8@resize_ss576x330
67b8aaed1b0ceed0e5ffee47,Hoa Quả Dầm - Lê Thanh Nghị,Món Việt,"36 Lê Thanh Nghị, Quận Hai Bà Trưng, Hà Nội",20.000đ - 33.000đ,08:00 - 22:00,7.24,Positive,21.00223717721981,105.84584145235883,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bmhgnt49nd8@resize_ss800x450
67b8aaed1b0ceed0e5fff0d4,Sukiya - Cơm Bò Hầm & Mì Ramen - AEON Mall Bình Tân,Món Nhật,"Tầng 3, Tầng 3, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",15.000đ - 99.000đ,11:00 - 20:30,7.2323076923076925,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwge7nwnup5n64@resize_ss576x330
67b8aaed1b0ceed0e5ffee80,Fresh Garden Bakery - Tô Hiệu,"Quốc tế, Hà Nội","183 Tô Hiệu, Quận Cầu Giấy, Hà Nội",20.000đ - 400.000đ,06:30 - 21:00,7.22,Positive,21.042191537793975,105.79558553963706,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsts4w36fvrt92@resize_ss576x330
67b8aaed1b0ceed0e5ffeea4,Phở Cuốn Hương Mai - 25 Ngũ Xã,Hà Nội,"25 Ngũ Xã, Quận Ba Đình, Hà Nội",30.000đ - 44.000đ,09:00 - 22:00,7.22,Positive,21.0460551,105.8413064,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbgeby2dql753@resize_ss576x330
67b8aaed1b0ceed0e5ffeefc,Gumiho - Quán Nhậu Cho Các Nàng,Món Hàn,"133 Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",50.000đ - 500.000đ,11:00 - 14:30 | 17:00 - 23:59,7.22,Positive,21.01400345,105.8500337499256,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8d0my3p8m1f2@resize_ss576x330
67b8aaed1b0ceed0e5ffee55,Paris Gâteaux - Bánh Ngọt & Trà Sữa - The Garden,Quốc tế,"The Garden, Mễ Trì, Quận Nam Từ Liêm, Hà Nội",10.000đ - 450.000đ,06:30 - 23:15,7.2,Positive,21.0151814,105.77771415453785,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgxl6dfncgr24@resize_ss576x330
67b8aaed1b0ceed0e5ffee8e,"Thành Biển - Bún Bề Bề, Cơm Rang Hải Sản & Bún Chả Nem Cua Bể",Món Bắc,"251 Thụy Khuê, P. Thụy Khuê, Quận Tây Hồ, Hà Nội",30.000đ - 60.000đ,06:00 - 13:00,7.2,Positive,21.0431314,105.8172662,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwb3x0rys7h590@resize_ss576x330
67b8aaed1b0ceed0e5ffef85,Phở Hồng - Phở Gà,Món Việt,"15 Hàng Hòm, P. Hàng Gai, Quận Hoàn Kiếm, Hà Nội",25.000đ - 33.000đ,06:00 - 23:00,7.2,Positive,21.03184578334066,105.84883146719747,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstqtkt6zbus2b@resize_ss576x330
67b8aaed1b0ceed0e5ffee5b,Anh Hoa - Vịt Quay Bắc Kinh,Món Việt,"171 Tô Hiệu, P. Hà Cầu, Quận Hà Đông, Hà Nội",10.000đ - 300.000đ,10:00 - 23:59,7.2,Positive,20.96379035,105.77374115,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv1ut4mtwp0b0@resize_ss576x330
67b8aaed1b0ceed0e5ffee36,Gà Rán KFC - Bà Triệu,Mỹ,"292 Bà Triệu, Quận Hai Bà Trưng, Hà Nội",50.000đ - 110.000đ,09:00 - 22:00,7.2,Positive,21.012727557051992,105.84835348652774,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw91yifw7xsp9c@resize_ss576x330
67b8aaed1b0ceed0e5ffee68,Bún Chả - Chợ Xanh Định Công,Hà Nội,"Ki Ốt 23 Chợ Xanh Định Công, P. Định Công, Quận Hoàng Mai, Hà Nội",25.000đ - 50.000đ,10:00 - 14:00,7.2,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdkjac6eajdaf@resize_ss576x330
67b8aaed1b0ceed0e5ffee73,Minh Đức - Gà Tươi - Nam Từ Liêm,Món Việt,"29 Nguyễn Hoàng, P. Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",100.000đ - 300.000đ,10:00 - 22:00,7.2,Positive,21.02917176664336,105.77714386813462,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfiuvydj4d7a2@resize_ss576x330
67b8aaec1b0ceed0e5ffede2,Cơm Gà Bon Bon,Món Việt,"19 Ngõ 22 Phố Lụa, P. Vạn Phúc, Quận Hà Đông, Hà Nội",10.000đ - 60.000đ,10:00 - 22:00,7.2,Positive,20.980216,105.775272,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu6b5tyjmx003@resize_ss576x330
67b8aaed1b0ceed0e5ffee0f,Bà Vượng - Bún Chả Nem Cua Bể - Ngô Sĩ Liên,Món Bắc,"29 Ngõ Ngô Sĩ Liên, Ngô Sĩ Liên, Quận Đống Đa, Hà Nội",10.000đ - 50.000đ,07:00 - 14:00,7.2,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhw7q896tax7e@resize_ss576x330
67b8aaed1b0ceed0e5fff128,Bánh Kem Hưng Thịnh,Món Việt,"100 Thạch Hãn, P. Thuận Hòa, Tp. Huế, Huế",70.000đ - 350.000đ,07:00 - 22:00,7.2,Positive,16.469030375311622,107.56872403434713,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfegxzo7mjf2d@resize_ss576x330
67b8aaed1b0ceed0e5ffee3e,Chè Bốn Mùa - Hàng Cân,Món Việt,"4 Hàng Cân, P. Hàng Cân, Quận Hoàn Kiếm, Hà Nội",15.000đ - 22.000đ,09:00 - 22:00,7.2,Positive,,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lzrg9mc27mtpac@resize_ss576x330
67b8aaed1b0ceed0e5fff134,Bún Trộn Mệ Già,Món Huế,"Cạnh Số 5 Trần Quang Khải, Tp. Huế, Huế",8.000đ - 10.000đ,13:00 - 17:00,7.173076923076923,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9a2p2xdx3v97@resize_ss576x330
67b8aaed1b0ceed0e5ffef03,Lượng Béo - Bún Ốc Gia Truyền,Món Việt,"12 Ngõ 12 Đào Tấn, P. Cống Vị, Quận Ba Đình, Hà Nội",25.000đ - 30.000đ,06:00 - 21:00,7.16,Positive,21.03356645058798,105.80946148181071,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bm0qa980pb3@resize_ss800x450
67b8aaed1b0ceed0e5ffee32,The Booklink Cafe - Đọc Sách Và Thưởng Thức Cafe,Món Việt,"Bếp 4, Chợ Sinh Viên, ĐH Nông Nghiệp, Huyện Gia Lâm, Hà Nội",20.000đ - 55.000đ,08:00 - 22:00,7.16,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwapga5q6s4b10@resize_ss576x330
67b8aaed1b0ceed0e5ffee52,Hà Trang - Ốc Nóng,Hà Nội,"1 Đinh Liệt, P. Hàng Đào, Quận Hoàn Kiếm, Hà Nội",50.000đ - 110.000đ,17:00 - 20:00,7.16,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwge3mjyei8r23@resize_ss576x330
67b8aaed1b0ceed0e5ffefe1,Xôi Khang & Xôi Xéo Hà Nội,Hà Nội,"86A Đường 30 Tháng 4, P. Phú Hòa, Thành Phố Thủ Dầu Một, Bình Dương",12.000đ - 22.000đ,05:30 - 11:30 | 15:00 - 21:30,7.16,Positive,10.973814716698277,106.6716926581233,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstxvi6zo9fo7f@resize_ss576x330
67b8aaed1b0ceed0e5ffef0f,Lẩu Ếch Hà My,Hà Nội,"70 Ngõ 36 Giang Văn Minh, Quận Ba Đình, Hà Nội",50.000đ - 110.000đ,09:00 - 22:00,7.16,Positive,21.03344125770317,105.82839224689799,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg9aab4mx9796@resize_ss576x330
67b8aaec1b0ceed0e5ffedc9,Nam An Quán - Ẩm Thực Huế,Món Huế,"56 Nguyên Hồng, P. Láng Hạ, Quận Đống Đa, Hà Nội",25.000đ - 39.000đ,07:00 - 21:30,7.16,Positive,,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwba7rc2hql5ba@resize_ss576x330
